"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","0.0.0.0","255.255.255.255","DHCP","360","DHCP Discover - Transaction ID 0x31e97792"
"2","4.632226","0.0.0.0","255.255.255.255","DHCP","394","DHCP Discover - Transaction ID 0xbb7033b1"
"3","4.722355","0.0.0.0","255.255.255.255","DHCP","406","DHCP Request  - Transaction ID 0xbb7033b1"
"4","4.902296","::","ff02::1:ff49:a66","ICMPv6","78","Neighbor Solicitation for fe80::294:ecff:fe49:a66"
"5","7.073308","HuaweiDe_49:0a:66","Broadcast","ARP","60","Who has 192.168.50.48? (ARP Probe)"
"6","7.142915","HuaweiDe_49:0a:66","Broadcast","PPPoED","64","Active Discovery Initiation (PADI)"
"7","7.363530","HuaweiDe_49:0a:66","Broadcast","ARP","60","Who has 192.168.50.1? Tell 192.168.50.48"
"8","7.757976","HuaweiDe_49:0a:66","Broadcast","ARP","60","ARP Announcement for 192.168.50.48"
"9","7.757976","HuaweiDe_49:0a:66","Broadcast","ARP","60","ARP Announcement for 192.168.50.48"
"10","7.757976","HuaweiDe_49:0a:66","Broadcast","ARP","60","ARP Announcement for 192.168.50.48"
"11","8.083203","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"12","8.084255","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"13","9.092957","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"14","9.093509","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"15","9.152316","HuaweiDe_49:0a:66","Broadcast","PPPoED","64","Active Discovery Initiation (PADI)"
"16","10.102886","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"17","10.103714","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"18","11.113988","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"19","11.114451","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"20","12.123112","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"21","12.123756","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"22","13.132765","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"23","13.133341","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"24","14.243230","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"25","14.243742","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"26","15.352627","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"27","15.352627","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"28","16.262923","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"29","16.263450","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"30","17.272991","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"31","17.273584","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"32","18.282873","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"33","18.283567","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"34","19.293076","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"35","19.293591","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"36","20.302926","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"37","20.303474","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"38","21.313187","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
"39","21.313807","fe80::294:ecff:fe49:a66","ff02::2","ICMPv6","70","Router Solicitation from 00:94:ec:49:0a:66"
