"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","BeijingX_28:9a:75","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 0"
"2","0.123141","0.0.0.0","255.255.255.255","DHCP","350","DHCP Discover - Transaction ID 0x2fe1a4a2"
"3","2.069310","0.0.0.0","255.255.255.255","DHCP","350","DHCP Discover - Transaction ID 0x2fe1a4a2"
"4","2.079367","0.0.0.0","255.255.255.255","DHCP","350","DHCP Request  - Transaction ID 0x2fe1a4a2"
"5","2.085763","BeijingX_28:9a:75","Broadcast","ARP","60","Who has 192.168.50.147? (ARP Probe)"
"6","2.532182","BeijingX_28:9a:75","Broadcast","ARP","60","Who has 192.168.50.147? (ARP Probe)"
"7","3.033259","BeijingX_28:9a:75","Broadcast","ARP","60","Who has 192.168.50.147? (ARP Probe)"
"8","3.037115","BeijingX_28:9a:75","Broadcast","ARP","60","ARP Announcement for 192.168.50.147"
"9","3.351438","BeijingX_28:9a:75","Broadcast","ARP","60","Who has 192.168.50.1? Tell 192.168.50.147"
"10","4.032799","BeijingX_28:9a:75","Broadcast","ARP","60","ARP Announcement for 192.168.50.147"
"11","5.083000","BeijingX_28:9a:75","Broadcast","ARP","60","ARP Announcement for 192.168.50.147"
"12","6.091210","BeijingX_28:9a:75","Broadcast","ARP","60","ARP Announcement for 192.168.50.147"
"13","9.538698","BeijingX_28:9a:75","Broadcast","ARP","60","Who has 192.168.50.90? Tell 192.168.50.147"
