"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","::","ff02::1:ff89:848","ICMPv6","78","Neighbor Solicitation for fe80::5e02:14ff:fe89:848"
"2","2.436174","0.0.0.0","255.255.255.255","DHCP","415","DHCP Discover - Transaction ID 0xab883c0e"
"3","2.437514","0.0.0.0","255.255.255.255","DHCP","427","DHCP Request  - Transaction ID 0xab883c0e"
"4","23.160502","BeijingX_89:08:48","Broadcast","ARP","60","Who has 192.168.50.9? Tell 0.0.0.0"
"5","24.170160","BeijingX_89:08:48","Broadcast","ARP","60","Who has 192.168.50.9? Tell 0.0.0.0"
"6","25.218366","BeijingX_89:08:48","Broadcast","ARP","60","Who has 192.168.50.9? Tell 0.0.0.0"
"7","26.230303","BeijingX_89:08:48","Broadcast","ARP","60","Who has 192.168.50.9? Tell 0.0.0.0"
"8","27.240176","BeijingX_89:08:48","Broadcast","ARP","60","Who has 192.168.50.9? Tell 0.0.0.0"
"9","28.250278","BeijingX_89:08:48","Broadcast","ARP","60","Who has 192.168.50.9? Tell 0.0.0.0"
"10","32.265715","BeijingX_89:08:48","Broadcast","ARP","60","Who has 192.168.50.1? Tell 192.168.50.9"
