"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","::","ff02::1:ff89:848","ICMPv6","78","Neighbor Solicitation for fe80::5e02:14ff:fe89:848"
"2","1.491082","0.0.0.0","255.255.255.255","DHCP","415","DHCP Discover - Transaction ID 0x80f05813"
"3","1.492771","0.0.0.0","255.255.255.255","DHCP","427","DHCP Request  - Transaction ID 0x80f05813"
"4","24.364415","BeijingX_89:08:48","Broadcast","ARP","60","Who has 192.168.50.9? Tell 0.0.0.0"
"5","25.370280","BeijingX_89:08:48","Broadcast","ARP","60","Who has 192.168.50.9? Tell 0.0.0.0"
"6","26.380413","BeijingX_89:08:48","Broadcast","ARP","60","Who has 192.168.50.9? Tell 0.0.0.0"
"7","27.390466","BeijingX_89:08:48","Broadcast","ARP","60","Who has 192.168.50.9? Tell 0.0.0.0"
"8","28.426676","BeijingX_89:08:48","Broadcast","ARP","60","Who has 192.168.50.9? Tell 0.0.0.0"
"9","29.440257","BeijingX_89:08:48","Broadcast","ARP","60","Who has 192.168.50.9? Tell 0.0.0.0"
"10","33.246364","BeijingX_89:08:48","Broadcast","ARP","60","Who has 192.168.50.1? Tell 192.168.50.9"
