"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","0.0.0.0","255.255.255.255","DHCP","350","DHCP Discover - Transaction ID 0x415dc0ce"
"2","0.010715","0.0.0.0","255.255.255.255","DHCP","350","DHCP Request  - Transaction ID 0x415dc0ce"
"3","0.035757","BeijingX_36:42:10","Broadcast","ARP","60","Who has 192.168.101.9? (ARP Probe)"
"4","0.397747","BeijingX_36:42:10","Broadcast","ARP","60","Who has 192.168.101.9? (ARP Probe)"
"5","0.402193","::","ff02::1:ff36:4210","ICMPv6","86","Multicast Listener Report"
"6","0.408363","::","ff02::1:ff36:4210","ICMPv6","78","Neighbor Solicitation for fe80::4623:7cff:fe36:4210"
"7","0.409374","::","ff02::2","ICMPv6","62","Router Solicitation"
"8","0.410124","BeijingX_36:42:10","Broadcast","ARP","60","Who has 192.168.101.9? (ARP Probe)"
"9","0.500102","::","ff02::1:ff36:4210","ICMPv6","86","Multicast Listener Report"
"10","0.910279","BeijingX_36:42:10","Broadcast","ARP","60","ARP Announcement for 192.168.101.9"
"11","0.914533","192.168.101.9","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"12","0.922230","192.168.101.9","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"13","1.122179","192.168.101.9","224.0.0.251","MDNS","88","Standard query 0x0000 ANY MyHost.local, ""QU"" question A 192.168.101.9"
"14","1.422470","BeijingX_36:42:10","Broadcast","ARP","60","ARP Announcement for 192.168.101.9"
"15","1.423358","fe80::4623:7cff:fe36:4210","ff02::2","ICMPv6","70","Router Solicitation from 44:23:7c:36:42:10"
"16","1.432486","fe80::4623:7cff:fe36:4210","ff02::fb","ICMPv6","86","Multicast Listener Report"
"17","1.433211","fe80::4623:7cff:fe36:4210","ff02::1:ff36:4210","ICMPv6","86","Multicast Listener Report"
"18","1.524693","fe80::4623:7cff:fe36:4210","ff02::fb","ICMPv6","86","Multicast Listener Report"
"19","1.626837","fe80::4623:7cff:fe36:4210","ff02::fb","MDNS","136","Standard query 0x0000 ANY MyHost.local, ""QU"" question A 192.168.101.9 AAAA fe80::4623:7cff:fe36:4210"
"20","1.747695","192.168.101.9","224.0.0.251","MDNS","116","Standard query 0x0000 ANY MyHost.local, ""QU"" question A 192.168.101.9 AAAA fe80::4623:7cff:fe36:4210"
"21","1.933812","fe80::4623:7cff:fe36:4210","ff02::fb","MDNS","136","Standard query 0x0000 ANY MyHost.local, ""QM"" question A 192.168.101.9 AAAA fe80::4623:7cff:fe36:4210"
"22","2.037529","192.168.101.9","224.0.0.251","MDNS","116","Standard query 0x0000 ANY MyHost.local, ""QM"" question A 192.168.101.9 AAAA fe80::4623:7cff:fe36:4210"
"23","2.241224","fe80::4623:7cff:fe36:4210","ff02::fb","MDNS","136","Standard query 0x0000 ANY MyHost.local, ""QM"" question A 192.168.101.9 AAAA fe80::4623:7cff:fe36:4210"
"24","2.342794","192.168.101.9","224.0.0.251","MDNS","116","Standard query 0x0000 ANY MyHost.local, ""QM"" question A 192.168.101.9 AAAA fe80::4623:7cff:fe36:4210"
"25","2.389197","BeijingX_36:42:10","Broadcast","ARP","60","ARP Announcement for 192.168.101.9"
"26","2.390272","fe80::4623:7cff:fe36:4210","ff02::2","ICMPv6","70","Router Solicitation from 44:23:7c:36:42:10"
"27","2.547730","fe80::4623:7cff:fe36:4210","ff02::fb","MDNS","130","Standard query response 0x0000 A, cache flush 192.168.101.9 AAAA, cache flush fe80::4623:7cff:fe36:4210"
"28","2.650026","192.168.101.9","224.0.0.251","MDNS","110","Standard query response 0x0000 A, cache flush 192.168.101.9 AAAA, cache flush fe80::4623:7cff:fe36:4210"
"29","3.264992","192.168.101.9","224.0.0.251","MDNS","122","Standard query 0x0000 ANY MiBedsideLamp2-4210._hap._tcp.local, ""QU"" question SRV 0 0 80 MyHost.local"
"30","3.376719","fe80::4623:7cff:fe36:4210","ff02::fb","MDNS","142","Standard query 0x0000 ANY MiBedsideLamp2-4210._hap._tcp.local, ""QU"" question SRV 0 0 80 MyHost.local"
"31","3.384740","BeijingX_36:42:10","Broadcast","ARP","60","ARP Announcement for 192.168.101.9"
"32","3.390315","fe80::4623:7cff:fe36:4210","ff02::2","ICMPv6","70","Router Solicitation from 44:23:7c:36:42:10"
"33","3.519198","192.168.101.9","224.0.0.251","MDNS","122","Standard query 0x0000 ANY MiBedsideLamp2-4210._hap._tcp.local, ""QM"" question SRV 0 0 80 MyHost.local"
