"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","0.0.0.0","255.255.255.255","DHCP","350","DHCP Discover - Transaction ID 0x48708358"
"2","0.019275","0.0.0.0","255.255.255.255","DHCP","350","DHCP Request  - Transaction ID 0x48708358"
"3","0.055064","BeijingX_36:42:10","Broadcast","ARP","60","Who has 192.168.101.13? (ARP Probe)"
"4","0.483180","BeijingX_36:42:10","Broadcast","ARP","60","Who has 192.168.101.13? (ARP Probe)"
"5","0.485380","::","ff02::1:ff36:4210","ICMPv6","86","Multicast Listener Report"
"6","0.486916","::","ff02::1:ff36:4210","ICMPv6","78","Neighbor Solicitation for fe80::4623:7cff:fe36:4210"
"7","0.488398","::","ff02::2","ICMPv6","62","Router Solicitation"
"8","1.074277","::","ff02::1:ff36:4210","ICMPv6","86","Multicast Listener Report"
"9","1.384545","BeijingX_36:42:10","Broadcast","ARP","60","Who has 192.168.101.13? (ARP Probe)"
"10","1.490846","BeijingX_36:42:10","Broadcast","ARP","60","Who has 192.168.101.13? (ARP Probe)"
"11","1.491777","fe80::4623:7cff:fe36:4210","ff02::2","ICMPv6","70","Router Solicitation from 44:23:7c:36:42:10"
"12","1.513836","fe80::4623:7cff:fe36:4210","ff02::fb","ICMPv6","86","Multicast Listener Report"
"13","1.698286","fe80::4623:7cff:fe36:4210","ff02::fb","ICMPv6","86","Multicast Listener Report"
"14","1.715578","fe80::4623:7cff:fe36:4210","ff02::fb","MDNS","120","Standard query 0x0000 ANY MyHost.local, ""QU"" question AAAA fe80::4623:7cff:fe36:4210"
"15","1.896563","BeijingX_36:42:10","Broadcast","ARP","60","ARP Announcement for 192.168.101.13"
"16","1.898640","fe80::4623:7cff:fe36:4210","ff02::1:ff36:4210","ICMPv6","86","Multicast Listener Report"
"17","1.905554","192.168.101.13","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"18","1.908776","192.168.101.13","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"19","2.127108","fe80::4623:7cff:fe36:4210","ff02::fb","MDNS","136","Standard query 0x0000 ANY MyHost.local, ""QU"" question A 192.168.101.13 AAAA fe80::4623:7cff:fe36:4210"
"20","2.206331","192.168.101.13","224.0.0.251","MDNS","116","Standard query 0x0000 ANY MyHost.local, ""QU"" question A 192.168.101.13 AAAA fe80::4623:7cff:fe36:4210"
"21","2.412004","fe80::4623:7cff:fe36:4210","ff02::fb","MDNS","136","Standard query 0x0000 ANY MyHost.local, ""QM"" question A 192.168.101.13 AAAA fe80::4623:7cff:fe36:4210"
"22","2.506617","BeijingX_36:42:10","Broadcast","ARP","60","ARP Announcement for 192.168.101.13"
