"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","BeijingX_36:42:10","Broadcast","ARP","60","ARP Announcement for 192.168.31.127"
"2","15.590995","BeijingX_36:42:10","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1"
"3","15.753047","0.0.0.0","255.255.255.255","DHCP","350","DHCP Discover - Transaction ID 0x9a82751"
"4","15.793684","0.0.0.0","255.255.255.255","DHCP","350","DHCP Request  - Transaction ID 0x9a82751"
"5","15.802571","BeijingX_36:42:10","Broadcast","ARP","60","Who has 192.168.31.127? (ARP Probe)"
"6","15.841935","BeijingX_36:42:10","Broadcast","ARP","60","Who has 192.168.31.127? (ARP Probe)"
"7","15.855694","::","ff02::1:ff36:4210","ICMPv6","78","Neighbor Solicitation for fe80::4623:7cff:fe36:4210"
"8","15.857108","::","ff02::2","ICMPv6","62","Router Solicitation"
"9","15.858224","BeijingX_36:42:10","Broadcast","ARP","60","Who has 192.168.31.127? (ARP Probe)"
"10","16.358550","BeijingX_36:42:10","Broadcast","ARP","60","ARP Announcement for 192.168.31.127"
"11","16.367269","BeijingX_36:42:10","Broadcast","ARP","60","Who has 192.168.31.1? Tell 192.168.31.127"
"12","16.592395","192.168.31.127","224.0.0.251","MDNS","88","Standard query 0x0000 ANY MyHost.local, ""QU"" question A 192.168.31.127"
"13","16.872218","BeijingX_36:42:10","Broadcast","ARP","60","ARP Announcement for 192.168.31.127"
"14","16.877475","fe80::4623:7cff:fe36:4210","ff02::2","ICMPv6","70","Router Solicitation from 44:23:7c:36:42:10"
"15","17.094259","fe80::4623:7cff:fe36:4210","ff02::fb","MDNS","136","Standard query 0x0000 ANY MyHost.local, ""QU"" question A 192.168.31.127 AAAA fe80::4623:7cff:fe36:4210"
"16","17.194603","192.168.31.127","224.0.0.251","MDNS","116","Standard query 0x0000 ANY MyHost.local, ""QU"" question A 192.168.31.127 AAAA fe80::4623:7cff:fe36:4210"
"17","17.394610","fe80::4623:7cff:fe36:4210","ff02::fb","MDNS","136","Standard query 0x0000 ANY MyHost.local, ""QM"" question A 192.168.31.127 AAAA fe80::4623:7cff:fe36:4210"
"18","17.494674","192.168.31.127","224.0.0.251","MDNS","116","Standard query 0x0000 ANY MyHost.local, ""QM"" question A 192.168.31.127 AAAA fe80::4623:7cff:fe36:4210"
"19","17.694150","fe80::4623:7cff:fe36:4210","ff02::fb","MDNS","136","Standard query 0x0000 ANY MyHost.local, ""QM"" question A 192.168.31.127 AAAA fe80::4623:7cff:fe36:4210"
"20","17.796453","192.168.31.127","224.0.0.251","MDNS","116","Standard query 0x0000 ANY MyHost.local, ""QM"" question A 192.168.31.127 AAAA fe80::4623:7cff:fe36:4210"
"21","17.896225","BeijingX_36:42:10","Broadcast","ARP","60","ARP Announcement for 192.168.31.127"
