"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","0.0.0.0","255.255.255.255","DHCP","350","DHCP Discover - Transaction ID 0xca8da074"
"2","0.018850","0.0.0.0","255.255.255.255","DHCP","350","DHCP Request  - Transaction ID 0xca8da074"
"3","0.054121","BeijingX_36:42:10","Broadcast","ARP","60","Who has 192.168.101.9? (ARP Probe)"
"4","0.245414","BeijingX_36:42:10","Broadcast","ARP","60","Who has 192.168.101.9? (ARP Probe)"
"5","0.253752","::","ff02::1:ff36:4210","ICMPv6","86","Multicast Listener Report"
"6","0.254893","::","ff02::1:ff36:4210","ICMPv6","78","Neighbor Solicitation for fe80::4623:7cff:fe36:4210"
"7","0.255847","::","ff02::2","ICMPv6","62","Router Solicitation"
"8","0.257083","BeijingX_36:42:10","Broadcast","ARP","60","Who has 192.168.101.9? (ARP Probe)"
"9","0.293237","::","ff02::1:ff36:4210","ICMPv6","86","Multicast Listener Report"
"10","0.700314","BeijingX_36:42:10","Broadcast","ARP","60","ARP Announcement for 192.168.101.9"
"11","0.774017","192.168.101.9","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"12","0.961695","192.168.101.9","224.0.0.251","MDNS","88","Standard query 0x0000 ANY MyHost.local, ""QU"" question A 192.168.101.9"
"13","1.064229","192.168.101.9","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"14","1.202899","BeijingX_36:42:10","Broadcast","ARP","60","ARP Announcement for 192.168.101.9"
"15","1.208002","fe80::4623:7cff:fe36:4210","ff02::2","ICMPv6","70","Router Solicitation from 44:23:7c:36:42:10"
"16","1.209189","fe80::4623:7cff:fe36:4210","ff02::fb","ICMPv6","86","Multicast Listener Report"
"17","1.303189","fe80::4623:7cff:fe36:4210","ff02::fb","ICMPv6","86","Multicast Listener Report"
"18","1.406101","fe80::4623:7cff:fe36:4210","ff02::1:ff36:4210","ICMPv6","86","Multicast Listener Report"
"19","1.492063","fe80::4623:7cff:fe36:4210","ff02::fb","MDNS","136","Standard query 0x0000 ANY MyHost.local, ""QU"" question A 192.168.101.9 AAAA fe80::4623:7cff:fe36:4210"
"20","1.574388","192.168.101.9","224.0.0.251","MDNS","116","Standard query 0x0000 ANY MyHost.local, ""QU"" question A 192.168.101.9 AAAA fe80::4623:7cff:fe36:4210"
"21","1.797383","fe80::4623:7cff:fe36:4210","ff02::fb","MDNS","136","Standard query 0x0000 ANY MyHost.local, ""QM"" question A 192.168.101.9 AAAA fe80::4623:7cff:fe36:4210"
"22","1.832053","192.168.101.9","224.0.0.251","MDNS","116","Standard query 0x0000 ANY MyHost.local, ""QM"" question A 192.168.101.9 AAAA fe80::4623:7cff:fe36:4210"
"23","2.095869","fe80::4623:7cff:fe36:4210","ff02::fb","MDNS","136","Standard query 0x0000 ANY MyHost.local, ""QM"" question A 192.168.101.9 AAAA fe80::4623:7cff:fe36:4210"
"24","2.129203","192.168.101.9","224.0.0.251","MDNS","116","Standard query 0x0000 ANY MyHost.local, ""QM"" question A 192.168.101.9 AAAA fe80::4623:7cff:fe36:4210"
"25","2.207674","BeijingX_36:42:10","Broadcast","ARP","60","ARP Announcement for 192.168.101.9"
"26","2.208100","fe80::4623:7cff:fe36:4210","ff02::2","ICMPv6","70","Router Solicitation from 44:23:7c:36:42:10"
"27","2.328725","fe80::4623:7cff:fe36:4210","ff02::fb","MDNS","130","Standard query response 0x0000 A, cache flush 192.168.101.9 AAAA, cache flush fe80::4623:7cff:fe36:4210"
"28","2.430207","192.168.101.9","224.0.0.251","MDNS","110","Standard query response 0x0000 A, cache flush 192.168.101.9 AAAA, cache flush fe80::4623:7cff:fe36:4210"
"29","3.212671","BeijingX_36:42:10","Broadcast","ARP","60","ARP Announcement for 192.168.101.9"
"30","3.213002","fe80::4623:7cff:fe36:4210","ff02::2","ICMPv6","70","Router Solicitation from 44:23:7c:36:42:10"
"31","3.229527","fe80::4623:7cff:fe36:4210","ff02::fb","MDNS","142","Standard query 0x0000 ANY MiBedsideLamp2-4210._hap._tcp.local, ""QU"" question SRV 0 0 80 MyHost.local"
"32","3.329307","192.168.101.9","224.0.0.251","MDNS","122","Standard query 0x0000 ANY MiBedsideLamp2-4210._hap._tcp.local, ""QU"" question SRV 0 0 80 MyHost.local"
"33","3.529868","fe80::4623:7cff:fe36:4210","ff02::fb","MDNS","142","Standard query 0x0000 ANY MiBedsideLamp2-4210._hap._tcp.local, ""QM"" question SRV 0 0 80 MyHost.local"
"34","3.633037","192.168.101.9","224.0.0.251","MDNS","122","Standard query 0x0000 ANY MiBedsideLamp2-4210._hap._tcp.local, ""QM"" question SRV 0 0 80 MyHost.local"
"35","3.836857","fe80::4623:7cff:fe36:4210","ff02::fb","MDNS","142","Standard query 0x0000 ANY MiBedsideLamp2-4210._hap._tcp.local, ""QM"" question SRV 0 0 80 MyHost.local"
"36","3.931173","192.168.101.9","224.0.0.251","MDNS","122","Standard query 0x0000 ANY MiBedsideLamp2-4210._hap._tcp.local, ""QM"" question SRV 0 0 80 MyHost.local"
"37","4.143013","fe80::4623:7cff:fe36:4210","ff02::fb","MDNS","277","Standard query response 0x0000 PTR _hap._tcp.local PTR MiBedsideLamp2-4210._hap._tcp.local SRV, cache flush 0 0 80 MyHost.local TXT, cache flush"
"38","4.237046","192.168.101.9","224.0.0.251","MDNS","257","Standard query response 0x0000 PTR _hap._tcp.local PTR MiBedsideLamp2-4210._hap._tcp.local SRV, cache flush 0 0 80 MyHost.local TXT, cache flush"
"39","5.260764","fe80::4623:7cff:fe36:4210","ff02::fb","MDNS","277","Standard query response 0x0000 PTR _hap._tcp.local PTR MiBedsideLamp2-4210._hap._tcp.local SRV, cache flush 0 0 80 MyHost.local TXT, cache flush"
"40","5.363500","192.168.101.9","224.0.0.251","MDNS","257","Standard query response 0x0000 PTR _hap._tcp.local PTR MiBedsideLamp2-4210._hap._tcp.local SRV, cache flush 0 0 80 MyHost.local TXT, cache flush"
"41","6.333299","fe80::4623:7cff:fe36:4210","ff02::fb","MDNS","277","Standard query response 0x0000 PTR _hap._tcp.local PTR MiBedsideLamp2-4210._hap._tcp.local SRV, cache flush 0 0 80 MyHost.local TXT, cache flush"
"42","6.397573","BeijingX_36:42:10","Broadcast","ARP","60","Who has 192.168.101.4? Tell 192.168.101.9"
"43","6.430270","192.168.101.9","224.0.0.251","MDNS","257","Standard query response 0x0000 PTR _hap._tcp.local PTR MiBedsideLamp2-4210._hap._tcp.local SRV, cache flush 0 0 80 MyHost.local TXT, cache flush"
"44","45.208000","BeijingX_36:42:10","Broadcast","ARP","60","ARP Announcement for 192.168.101.9"
