"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","0.0.0.0","255.255.255.255","DHCP","350","DHCP Discover - Transaction ID 0x16c857cc"
"2","0.016213","0.0.0.0","255.255.255.255","DHCP","350","DHCP Request  - Transaction ID 0x16c857cc"
"3","0.056473","BeijingX_b7:28:1c","Broadcast","ARP","60","Who has 192.168.101.6? (ARP Probe)"
"4","0.502890","BeijingX_b7:28:1c","Broadcast","ARP","60","Who has 192.168.101.6? (ARP Probe)"
"5","1.013771","BeijingX_b7:28:1c","Broadcast","ARP","60","Who has 192.168.101.6? (ARP Probe)"
"6","1.015265","BeijingX_b7:28:1c","Broadcast","ARP","60","ARP Announcement for 192.168.101.6"
"7","2.007102","BeijingX_b7:28:1c","Broadcast","ARP","60","ARP Announcement for 192.168.101.6"
"8","3.014253","BeijingX_b7:28:1c","Broadcast","ARP","60","ARP Announcement for 192.168.101.6"
"9","4.011151","BeijingX_b7:28:1c","Broadcast","ARP","60","ARP Announcement for 192.168.101.6"
