"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","BeijingX_b7:28:1c","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1"
"2","0.206131","0.0.0.0","255.255.255.255","DHCP","350","DHCP Discover - Transaction ID 0xa27a8e4"
"3","0.236009","0.0.0.0","255.255.255.255","DHCP","350","DHCP Request  - Transaction ID 0xa27a8e4"
"4","0.246008","BeijingX_b7:28:1c","Broadcast","ARP","60","Who has 192.168.31.83? (ARP Probe)"
"5","0.457883","BeijingX_b7:28:1c","Broadcast","ARP","60","Who has 192.168.31.83? (ARP Probe)"
"6","0.956334","BeijingX_b7:28:1c","Broadcast","ARP","60","Who has 192.168.31.83? (ARP Probe)"
"7","0.958580","BeijingX_b7:28:1c","Broadcast","ARP","60","ARP Announcement for 192.168.31.83"
"8","1.962009","BeijingX_b7:28:1c","Broadcast","ARP","60","ARP Announcement for 192.168.31.83"
"9","2.956224","BeijingX_b7:28:1c","Broadcast","ARP","60","ARP Announcement for 192.168.31.83"
"10","3.955962","BeijingX_b7:28:1c","Broadcast","ARP","60","ARP Announcement for 192.168.31.83"
