"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","BeijingX_b7:28:1c","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 0"
"2","0.075486","0.0.0.0","255.255.255.255","DHCP","350","DHCP Discover - Transaction ID 0xd14f229d"
"3","0.087380","0.0.0.0","255.255.255.255","DHCP","350","DHCP Request  - Transaction ID 0xd14f229d"
"4","0.093449","BeijingX_b7:28:1c","Broadcast","ARP","60","Who has 192.168.50.18? (ARP Probe)"
"5","0.578019","BeijingX_b7:28:1c","Broadcast","ARP","60","Who has 192.168.50.18? (ARP Probe)"
"6","1.089002","BeijingX_b7:28:1c","Broadcast","ARP","60","Who has 192.168.50.18? (ARP Probe)"
"7","1.093581","BeijingX_b7:28:1c","Broadcast","ARP","60","ARP Announcement for 192.168.50.18"
"8","1.621003","BeijingX_b7:28:1c","Broadcast","ARP","60","Who has 192.168.50.1? Tell 192.168.50.18"
"9","2.169965","BeijingX_b7:28:1c","Broadcast","ARP","60","ARP Announcement for 192.168.50.18"
"10","3.211019","BeijingX_b7:28:1c","Broadcast","ARP","60","ARP Announcement for 192.168.50.18"
"11","4.213572","BeijingX_b7:28:1c","Broadcast","ARP","60","ARP Announcement for 192.168.50.18"
