"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","BeijingX_82:d7:53","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1"
"2","0.162677","0.0.0.0","255.255.255.255","DHCP","350","DHCP Discover - Transaction ID 0x854773c2"
"3","0.200388","0.0.0.0","255.255.255.255","DHCP","350","DHCP Request  - Transaction ID 0x854773c2"
"4","0.220447","BeijingX_82:d7:53","Broadcast","ARP","60","Who has 192.168.31.192? (ARP Probe)"
"5","0.609770","BeijingX_82:d7:53","Broadcast","ARP","60","Who has 192.168.31.192? (ARP Probe)"
"6","1.115506","BeijingX_82:d7:53","Broadcast","ARP","60","Who has 192.168.31.192? (ARP Probe)"
"7","1.120152","BeijingX_82:d7:53","Broadcast","ARP","60","ARP Announcement for 192.168.31.192"
"8","1.125390","BeijingX_82:d7:53","Broadcast","ARP","60","Who has 192.168.31.1? Tell 192.168.31.192"
"9","2.109777","BeijingX_82:d7:53","Broadcast","ARP","60","ARP Announcement for 192.168.31.192"
"10","3.108301","BeijingX_82:d7:53","Broadcast","ARP","60","ARP Announcement for 192.168.31.192"
"11","4.108354","BeijingX_82:d7:53","Broadcast","ARP","60","ARP Announcement for 192.168.31.192"
"12","8.966149","BeijingX_82:d7:53","Broadcast","ARP","60","Who has 192.168.31.245? Tell 192.168.31.192"
"13","9.110229","BeijingX_82:d7:53","Broadcast","ARP","60","Who has 192.168.31.245? Tell 192.168.31.192"
"14","14.109281","BeijingX_82:d7:53","Broadcast","ARP","60","ARP Announcement for 192.168.31.192"
