"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","BeijingX_82:d7:53","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 0"
"2","0.599221","0.0.0.0","255.255.255.255","DHCP","350","DHCP Discover - Transaction ID 0x611674c6"
"3","0.613775","0.0.0.0","255.255.255.255","DHCP","350","DHCP Request  - Transaction ID 0x611674c6"
"4","0.622311","BeijingX_82:d7:53","Broadcast","ARP","60","Who has 192.168.50.26? (ARP Probe)"
"5","0.803753","BeijingX_82:d7:53","Broadcast","ARP","60","Who has 192.168.50.26? (ARP Probe)"
"6","1.295681","BeijingX_82:d7:53","Broadcast","ARP","60","Who has 192.168.50.26? (ARP Probe)"
"7","1.297644","BeijingX_82:d7:53","Broadcast","ARP","60","ARP Announcement for 192.168.50.26"
"8","1.303192","BeijingX_82:d7:53","Broadcast","ARP","60","Who has 192.168.50.1? Tell 192.168.50.26"
"9","2.294303","BeijingX_82:d7:53","Broadcast","ARP","60","ARP Announcement for 192.168.50.26"
"10","2.493684","BeijingX_82:d7:53","Broadcast","ARP","60","Who has 192.168.50.90? Tell 192.168.50.26"
"11","3.318255","BeijingX_82:d7:53","Broadcast","ARP","60","ARP Announcement for 192.168.50.26"
"12","4.294025","BeijingX_82:d7:53","Broadcast","ARP","60","ARP Announcement for 192.168.50.26"
