"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","0.0.0.0","255.255.255.255","DHCP","350","DHCP Discover - Transaction ID 0x464f2d31"
"2","0.018362","0.0.0.0","255.255.255.255","DHCP","350","DHCP Request  - Transaction ID 0x464f2d31"
"3","0.057615","BeijingX_82:d7:53","Broadcast","ARP","60","Who has 192.168.101.7? (ARP Probe)"
"4","0.364510","BeijingX_82:d7:53","Broadcast","ARP","60","Who has 192.168.101.7? (ARP Probe)"
"5","0.366231","BeijingX_82:d7:53","Broadcast","ARP","60","Who has 192.168.101.7? (ARP Probe)"
"6","0.872036","BeijingX_82:d7:53","Broadcast","ARP","60","ARP Announcement for 192.168.101.7"
"7","1.394954","BeijingX_82:d7:53","Broadcast","ARP","60","ARP Announcement for 192.168.101.7"
"8","2.368022","BeijingX_82:d7:53","Broadcast","ARP","60","ARP Announcement for 192.168.101.7"
"9","3.365664","BeijingX_82:d7:53","Broadcast","ARP","60","ARP Announcement for 192.168.101.7"
