"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","BeijingX_82:d7:53","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1"
"2","0.984218","0.0.0.0","255.255.255.255","DHCP","350","DHCP Discover - Transaction ID 0xaf85da3d"
"3","0.998423","0.0.0.0","255.255.255.255","DHCP","350","DHCP Request  - Transaction ID 0xaf85da3d"
"4","1.012518","BeijingX_82:d7:53","Broadcast","ARP","60","Who has 192.168.31.192? (ARP Probe)"
"5","1.485711","BeijingX_82:d7:53","Broadcast","ARP","60","Who has 192.168.31.192? (ARP Probe)"
"6","1.487336","BeijingX_82:d7:53","Broadcast","ARP","60","Who has 192.168.31.192? (ARP Probe)"
"7","1.986261","BeijingX_82:d7:53","Broadcast","ARP","60","ARP Announcement for 192.168.31.192"
"8","1.994220","BeijingX_82:d7:53","Broadcast","ARP","60","Who has 192.168.31.1? Tell 192.168.31.192"
"9","2.482593","BeijingX_82:d7:53","Broadcast","ARP","60","ARP Announcement for 192.168.31.192"
"10","3.482461","BeijingX_82:d7:53","Broadcast","ARP","60","ARP Announcement for 192.168.31.192"
"11","4.482078","BeijingX_82:d7:53","Broadcast","ARP","60","ARP Announcement for 192.168.31.192"
