"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","fe80::f89e:eab:5279:8f46","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"2","0.000000","192.168.101.22","224.0.0.22","IGMPv3","60","Membership Report / Join group 239.255.255.250 for any sources"
"3","0.011906","fe80::f89e:eab:5279:8f46","ff02::16","ICMPv6","110","Multicast Listener Report Message v2"
"4","0.012056","192.168.101.22","224.0.0.22","IGMPv3","62","Membership Report / Join group 224.0.0.251 for any sources / Join group 224.0.0.252 for any sources"
"5","0.012147","192.168.101.22","224.0.0.251","MDNS","81","Standard query 0x0000 ANY LAPTOP-CUHNN9OK.local, ""QM"" question"
"6","0.012224","fe80::f89e:eab:5279:8f46","ff02::fb","MDNS","101","Standard query 0x0000 ANY LAPTOP-CUHNN9OK.local, ""QM"" question"
"7","0.012573","192.168.101.22","224.0.0.251","MDNS","119","Standard query response 0x0000 AAAA fe80::f89e:eab:5279:8f46 A 192.168.101.22"
"8","0.012580","fe80::f89e:eab:5279:8f46","ff02::fb","MDNS","139","Standard query response 0x0000 AAAA fe80::f89e:eab:5279:8f46 A 192.168.101.22"
"9","0.042164","192.168.101.22","224.0.0.22","IGMPv3","70","Membership Report / Join group 239.255.255.250 for any sources / Join group 224.0.0.251 for any sources / Join group 224.0.0.252 for any sources"
"10","0.042329","fe80::f89e:eab:5279:8f46","ff02::16","ICMPv6","150","Multicast Listener Report Message v2"
"11","0.138939","fe80::f89e:eab:5279:8f46","ff02::c","UDP","718","49289  >  3702 Len=656"
"12","0.151340","fe80::f89e:eab:5279:8f46","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"13","0.151340","192.168.101.22","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.251"
"14","0.151755","fe80::f89e:eab:5279:8f46","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"15","0.155957","192.168.101.22","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"16","0.168835","fe80::f89e:eab:5279:8f46","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"17","0.169043","192.168.101.22","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.251 for any sources"
"18","0.169418","fe80::f89e:eab:5279:8f46","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"19","0.180863","192.168.101.22","224.0.0.251","MDNS","81","Standard query 0x0000 ANY LAPTOP-CUHNN9OK.local, ""QM"" question"
"20","0.180905","192.168.101.22","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"21","0.180973","fe80::f89e:eab:5279:8f46","ff02::fb","MDNS","101","Standard query 0x0000 ANY LAPTOP-CUHNN9OK.local, ""QM"" question"
