"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","IntelCor_9e:c0:b4","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1"
"2","0.241083","0.0.0.0","255.255.255.255","DHCP","342","DHCP Discover - Transaction ID 0x2c618f03"
"3","0.241083","fe80::f89e:eab:5279:8f46","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"4","0.241508","fe80::f89e:eab:5279:8f46","ff02::1:2","DHCPv6","157","Solicit XID: 0xb2adf3 CID: 00010001273e8993006f00010027 "
"5","0.241559","fe80::f89e:eab:5279:8f46","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"6","0.242046","fe80::f89e:eab:5279:8f46","ff02::1:3","LLMNR","95","Standard query 0x4d8f ANY LAPTOP-CUHNN9OK"
"7","0.538383","fe80::f89e:eab:5279:8f46","ff02::2","ICMPv6","62","Router Solicitation"
"8","0.538416","::","ff02::1:ff79:8f46","ICMPv6","78","Neighbor Solicitation for fe80::f89e:eab:5279:8f46"
"9","0.542584","fe80::f89e:eab:5279:8f46","ff02::16","ICMPv6","130","Multicast Listener Report Message v2"
"10","0.542584","fe80::f89e:eab:5279:8f46","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"11","0.611868","0.0.0.0","255.255.255.255","DHCP","370","DHCP Request  - Transaction ID 0x2c618f03"
"12","0.673904","IntelCor_9e:c0:b4","Broadcast","ARP","60","Who has 192.168.31.1? Tell 192.168.31.153"
"13","0.673928","fe80::f89e:eab:5279:8f46","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"14","0.674549","fe80::f89e:eab:5279:8f46","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"15","0.675403","192.168.31.153","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"16","0.675403","192.168.31.153","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.251 for any sources"
"17","0.675403","192.168.31.153","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"18","0.675403","192.168.31.153","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"19","0.675426","fe80::f89e:eab:5279:8f46","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"20","0.675426","fe80::f89e:eab:5279:8f46","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"21","0.677141","192.168.31.153","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.251"
"22","0.677164","fe80::f89e:eab:5279:8f46","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"23","0.682043","fe80::f89e:eab:5279:8f46","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"24","0.686062","192.168.31.153","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.251 for any sources"
"25","0.686080","192.168.31.153","224.0.0.251","MDNS","81","Standard query 0x0000 ANY LAPTOP-CUHNN9OK.local, ""QM"" question"
"26","0.686080","fe80::f89e:eab:5279:8f46","ff02::fb","MDNS","101","Standard query 0x0000 ANY LAPTOP-CUHNN9OK.local, ""QM"" question"
"27","0.686080","fe80::f89e:eab:5279:8f46","ff02::1:3","LLMNR","95","Standard query 0x8d5d ANY LAPTOP-CUHNN9OK"
"28","0.686080","192.168.31.153","224.0.0.252","LLMNR","75","Standard query 0x8d5d ANY LAPTOP-CUHNN9OK"
"29","0.694114","192.168.31.153","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"30","0.694114","192.168.31.153","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"31","0.694166","fe80::f89e:eab:5279:8f46","ff02::fb","MDNS","139","Standard query response 0x0000 AAAA fe80::f89e:eab:5279:8f46 A 192.168.31.153"
"32","0.694166","192.168.31.153","224.0.0.251","MDNS","119","Standard query response 0x0000 AAAA fe80::f89e:eab:5279:8f46 A 192.168.31.153"
"33","0.694166","fe80::f89e:eab:5279:8f46","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"34","0.694166","fe80::f89e:eab:5279:8f46","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"35","0.694166","192.168.31.153","224.0.0.251","MDNS","81","Standard query 0x0000 ANY LAPTOP-CUHNN9OK.local, ""QM"" question"
"36","0.694166","fe80::f89e:eab:5279:8f46","ff02::fb","MDNS","101","Standard query 0x0000 ANY LAPTOP-CUHNN9OK.local, ""QM"" question"
"37","0.694166","192.168.31.153","224.0.0.251","MDNS","119","Standard query response 0x0000 AAAA fe80::f89e:eab:5279:8f46 A 192.168.31.153"
"38","0.694166","fe80::f89e:eab:5279:8f46","ff02::fb","MDNS","139","Standard query response 0x0000 AAAA fe80::f89e:eab:5279:8f46 A 192.168.31.153"
"39","0.694166","fe80::f89e:eab:5279:8f46","ff02::1:3","LLMNR","95","Standard query 0x1f44 ANY LAPTOP-CUHNN9OK"
"40","0.695602","192.168.31.153","224.0.0.252","LLMNR","75","Standard query 0x1f44 ANY LAPTOP-CUHNN9OK"
"41","0.781567","192.168.31.153","224.0.0.22","IGMPv3","60","Membership Report / Join group 239.255.255.250 for any sources"
"42","0.781577","192.168.31.153","192.168.31.255","NBNS","110","Registration NB LAPTOP-CUHNN9OK<00>"
"43","0.781577","192.168.31.153","192.168.31.255","NBNS","110","Registration NB WORKGROUP<00>"
"44","0.781577","192.168.31.153","192.168.31.255","NBNS","110","Registration NB LAPTOP-CUHNN9OK<20>"
"45","0.844391","192.168.31.153","224.0.0.251","MDNS","95","Standard query 0x0000 ANY LAPTOP-CUHNN9OK._display._tcp.local, ""QM"" question"
"46","0.844391","fe80::f89e:eab:5279:8f46","ff02::fb","MDNS","115","Standard query 0x0000 ANY LAPTOP-CUHNN9OK._display._tcp.local, ""QM"" question"
"47","1.017968","IntelCor_9e:c0:b4","Broadcast","ARP","60","Who has 192.168.31.153? (ARP Probe)"
"48","1.017968","192.168.31.153","224.0.0.22","IGMPv3","70","Membership Report / Join group 224.0.0.251 for any sources / Join group 224.0.0.252 for any sources / Join group 239.255.255.250 for any sources"
"49","1.021713","fe80::f89e:eab:5279:8f46","ff02::16","ICMPv6","130","Multicast Listener Report Message v2"
"50","1.084718","IntelCor_9e:c0:b4","Broadcast","ARP","60","Who has 192.168.31.1? Tell 192.168.31.153"
"51","1.095656","192.168.31.153","224.0.0.251","MDNS","95","Standard query 0x0000 ANY LAPTOP-CUHNN9OK._display._tcp.local, ""QM"" question"
"52","1.095656","fe80::f89e:eab:5279:8f46","ff02::fb","MDNS","115","Standard query 0x0000 ANY LAPTOP-CUHNN9OK._display._tcp.local, ""QM"" question"
