"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","6a:f8:49:51:eb:a7","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 0"
"2","0.574465","0.0.0.0","255.255.255.255","DHCP","340","DHCP Discover - Transaction ID 0x97691a5d"
"3","0.603918","::","ff02::1:ff51:eba7","ICMPv6","78","Neighbor Solicitation for fe80::68f8:49ff:fe51:eba7"
"4","0.607440","0.0.0.0","255.255.255.255","DHCP","352","DHCP Request  - Transaction ID 0x97691a5d"
"5","0.827756","6a:f8:49:51:eb:a7","Broadcast","ARP","60","Who has 192.168.50.1? Tell 192.168.50.90"
"6","0.895411","fe80::68f8:49ff:fe51:eba7","::","ICMPv6","86","Neighbor Advertisement fe80::68f8:49ff:fe51:eba7 (sol, ovr) is at 6a:f8:49:51:eb:a7"
"7","1.204467","fe80::68f8:49ff:fe51:eba7","ff02::2","ICMPv6","70","Router Solicitation from 6a:f8:49:51:eb:a7"
"8","1.904347","fe80::68f8:49ff:fe51:eba7","ff02::1:ff3f:403c","ICMPv6","86","Neighbor Solicitation for fe80::3ed2:e5ff:fe3f:403c from 6a:f8:49:51:eb:a7"
"9","2.415987","fe80::68f8:49ff:fe51:eba7","ff02::1:ff3f:403c","ICMPv6","86","Neighbor Solicitation for fe80::3ed2:e5ff:fe3f:403c from 6a:f8:49:51:eb:a7"
"10","2.900832","fe80::68f8:49ff:fe51:eba7","ff02::1:ff3f:403c","ICMPv6","86","Neighbor Solicitation for fe80::3ed2:e5ff:fe3f:403c from 6a:f8:49:51:eb:a7"
"11","4.996017","fe80::68f8:49ff:fe51:eba7","ff02::2","ICMPv6","70","Router Solicitation from 6a:f8:49:51:eb:a7"
"12","12.543047","fe80::68f8:49ff:fe51:eba7","ff02::2","ICMPv6","70","Router Solicitation from 6a:f8:49:51:eb:a7"
