"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","6a:f8:49:51:eb:a7","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 0"
"2","0.118513","::","ff02::1:ff51:eba7","ICMPv6","78","Neighbor Solicitation for fe80::68f8:49ff:fe51:eba7"
"3","0.215930","0.0.0.0","255.255.255.255","DHCP","340","DHCP Discover - Transaction ID 0xa11c9aea"
"4","0.231667","0.0.0.0","255.255.255.255","DHCP","352","DHCP Request  - Transaction ID 0xa11c9aea"
"5","0.460409","fe80::68f8:49ff:fe51:eba7","::","ICMPv6","86","Neighbor Advertisement fe80::68f8:49ff:fe51:eba7 (sol, ovr) is at 6a:f8:49:51:eb:a7"
"6","0.471932","6a:f8:49:51:eb:a7","Broadcast","ARP","60","Who has 192.168.50.1? Tell 192.168.50.90"
"7","0.910899","fe80::68f8:49ff:fe51:eba7","ff02::2","ICMPv6","70","Router Solicitation from 6a:f8:49:51:eb:a7"
"8","3.507768","fe80::68f8:49ff:fe51:eba7","ff02::1:ff3f:403c","ICMPv6","86","Neighbor Solicitation for fe80::3ed2:e5ff:fe3f:403c from 6a:f8:49:51:eb:a7"
"9","4.001718","fe80::68f8:49ff:fe51:eba7","ff02::1:ff3f:403c","ICMPv6","86","Neighbor Solicitation for fe80::3ed2:e5ff:fe3f:403c from 6a:f8:49:51:eb:a7"
"10","4.526174","fe80::68f8:49ff:fe51:eba7","ff02::1:ff3f:403c","ICMPv6","86","Neighbor Solicitation for fe80::3ed2:e5ff:fe3f:403c from 6a:f8:49:51:eb:a7"
"11","5.226088","fe80::68f8:49ff:fe51:eba7","ff02::2","ICMPv6","70","Router Solicitation from 6a:f8:49:51:eb:a7"
