"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","::","ff02::1:ff89:8f2","ICMPv6","78","Neighbor Solicitation for fe80::5e02:14ff:fe89:8f2"
"2","3.392032","0.0.0.0","255.255.255.255","DHCP","415","DHCP Discover - Transaction ID 0x648eb28"
"3","6.410264","0.0.0.0","255.255.255.255","DHCP","415","DHCP Discover - Transaction ID 0x648eb28"
"4","6.653129","0.0.0.0","255.255.255.255","DHCP","427","DHCP Request  - Transaction ID 0x648eb28"
"5","24.191172","BeijingX_89:08:f2","Broadcast","ARP","60","Who has 192.168.50.179? Tell 0.0.0.0"
"6","25.257282","BeijingX_89:08:f2","Broadcast","ARP","60","Who has 192.168.50.179? Tell 0.0.0.0"
"7","27.610452","BeijingX_89:08:f2","Broadcast","ARP","60","Who has 192.168.50.179? Tell 0.0.0.0"
"8","28.620061","BeijingX_89:08:f2","Broadcast","ARP","60","Who has 192.168.50.179? Tell 0.0.0.0"
"9","29.630015","BeijingX_89:08:f2","Broadcast","ARP","60","Who has 192.168.50.179? Tell 0.0.0.0"
"10","33.624109","BeijingX_89:08:f2","Broadcast","ARP","60","Who has 192.168.50.1? Tell 192.168.50.179"
