"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","::","ff02::1:ff89:8f2","ICMPv6","78","Neighbor Solicitation for fe80::5e02:14ff:fe89:8f2"
"2","1.888865","0.0.0.0","255.255.255.255","DHCP","415","DHCP Discover - Transaction ID 0xdd0ff643"
"3","1.890204","0.0.0.0","255.255.255.255","DHCP","427","DHCP Request  - Transaction ID 0xdd0ff643"
"4","21.326876","BeijingX_89:08:f2","Broadcast","ARP","60","Who has 192.168.50.1? Tell 192.168.50.179"
"5","22.757821","BeijingX_89:08:f2","Broadcast","ARP","60","Who has 192.168.50.179? Tell 0.0.0.0"
"6","23.782145","BeijingX_89:08:f2","Broadcast","ARP","60","Who has 192.168.50.179? Tell 0.0.0.0"
"7","24.807617","BeijingX_89:08:f2","Broadcast","ARP","60","Who has 192.168.50.179? Tell 0.0.0.0"
"8","25.821252","BeijingX_89:08:f2","Broadcast","ARP","60","Who has 192.168.50.179? Tell 0.0.0.0"
"9","26.850165","BeijingX_89:08:f2","Broadcast","ARP","60","Who has 192.168.50.179? Tell 0.0.0.0"
"10","27.864168","BeijingX_89:08:f2","Broadcast","ARP","60","Who has 192.168.50.179? Tell 0.0.0.0"
"11","30.784336","BeijingX_89:08:f2","Broadcast","ARP","60","Who has 192.168.50.1? Tell 192.168.50.179"
