"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","0.0.0.0","255.255.255.255","DHCP","350","DHCP Discover - Transaction ID 0x637b0b91"
"2","0.014773","0.0.0.0","255.255.255.255","DHCP","350","DHCP Request  - Transaction ID 0x637b0b91"
"3","0.093300","BeijingX_57:93:46","Broadcast","ARP","60","Who has 192.168.101.18? (ARP Probe)"
"4","0.490008","BeijingX_57:93:46","Broadcast","ARP","60","Who has 192.168.101.18? (ARP Probe)"
"5","0.696579","BeijingX_57:93:46","Broadcast","ARP","60","Who has 192.168.101.18? (ARP Probe)"
"6","1.003508","BeijingX_57:93:46","Broadcast","ARP","60","ARP Announcement for 192.168.101.18"
"7","1.719419","BeijingX_57:93:46","Broadcast","ARP","60","ARP Announcement for 192.168.101.18"
"8","2.690818","BeijingX_57:93:46","Broadcast","ARP","60","ARP Announcement for 192.168.101.18"
"9","3.688107","BeijingX_57:93:46","Broadcast","ARP","60","ARP Announcement for 192.168.101.18"
"10","5.940305","BeijingX_57:93:46","Broadcast","ARP","60","Who has 192.168.101.4? Tell 192.168.101.18"
