"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","BeijingX_57:93:46","Broadcast","XID","60","Basic Format; Type 1 LLC (Class I LLC); Window Size 1"
"2","0.164711","0.0.0.0","255.255.255.255","DHCP","350","DHCP Discover - Transaction ID 0x89b4916c"
"3","0.261610","0.0.0.0","255.255.255.255","DHCP","350","DHCP Request  - Transaction ID 0x89b4916c"
"4","0.267965","BeijingX_57:93:46","Broadcast","ARP","60","Who has 192.168.31.107? (ARP Probe)"
"5","0.550939","BeijingX_57:93:46","Broadcast","ARP","60","Who has 192.168.31.107? (ARP Probe)"
"6","0.865360","BeijingX_57:93:46","Broadcast","ARP","60","Who has 192.168.31.107? (ARP Probe)"
"7","1.008825","BeijingX_57:93:46","Broadcast","ARP","60","ARP Announcement for 192.168.31.107"
"8","1.068972","BeijingX_57:93:46","Broadcast","ARP","60","Who has 192.168.31.1? Tell 192.168.31.107"
"9","1.882870","BeijingX_57:93:46","Broadcast","ARP","60","ARP Announcement for 192.168.31.107"
"10","2.838212","BeijingX_57:93:46","Broadcast","ARP","60","ARP Announcement for 192.168.31.107"
"11","3.843139","BeijingX_57:93:46","Broadcast","ARP","60","ARP Announcement for 192.168.31.107"
"12","5.896154","BeijingX_57:93:46","Broadcast","ARP","60","Who has 192.168.31.245? Tell 192.168.31.107"
"13","6.840668","BeijingX_57:93:46","Broadcast","ARP","60","Who has 192.168.31.245? Tell 192.168.31.107"
