"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","0.0.0.0","255.255.255.255","DHCP","342","DHCP Discover - Transaction ID 0xd5d29d24"
"2","0.080057","0.0.0.0","255.255.255.255","DHCP","342","DHCP Request  - Transaction ID 0xd5d29d24"
"3","15.458200","192.168.31.73","239.255.255.250","UDP","1139","3702  >  3702 Len=1097"
"4","20.801070","192.168.31.73","239.255.255.250","UDP","1133","3702  >  3702 Len=1091"
"5","22.095568","192.168.31.73","239.255.255.250","UDP","1139","3702  >  3702 Len=1097"
