"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","0.0.0.0","255.255.255.255","DHCP","350","DHCP Discover - Transaction ID 0x26d887e4"
"2","0.093913","0.0.0.0","255.255.255.255","DHCP","350","DHCP Request  - Transaction ID 0x26d887e4"
"3","0.105825","BeijingX_9a:80:d9","Broadcast","ARP","60","Who has 192.168.101.10? (ARP Probe)"
"4","0.299619","BeijingX_9a:80:d9","Broadcast","ARP","60","Who has 192.168.101.10? (ARP Probe)"
"5","0.300270","::","ff02::1:ff9a:80d9","ICMPv6","86","Multicast Listener Report"
"6","0.307719","::","ff02::1:ff9a:80d9","ICMPv6","78","Neighbor Solicitation for fe80::5ee5:cff:fe9a:80d9"
"7","0.501222","BeijingX_9a:80:d9","Broadcast","ARP","60","Who has 192.168.101.10? (ARP Probe)"
"8","0.501632","::","ff02::1:ff9a:80d9","ICMPv6","86","Multicast Listener Report"
"9","1.007034","BeijingX_9a:80:d9","Broadcast","ARP","60","ARP Announcement for 192.168.101.10"
"10","1.030160","192.168.101.10","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"11","1.122604","192.168.101.10","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"12","1.213419","192.168.101.10","224.0.0.251","MDNS","179","Standard query 0x0000 ANY MiDeskLamp1S-80D9._hap._tcp.local, ""QU"" question ANY MyHost.local, ""QU"" question SRV 0 0 80 MyHost.local A 192.168.101.10"
"13","1.314592","BeijingX_9a:80:d9","Broadcast","ARP","60","ARP Announcement for 192.168.101.10"
"14","1.322480","fe80::5ee5:cff:fe9a:80d9","ff02::2","ICMPv6","70","Router Solicitation from 5c:e5:0c:9a:80:d9"
"15","1.322646","fe80::5ee5:cff:fe9a:80d9","ff02::fb","ICMPv6","86","Multicast Listener Report"
"16","1.416173","fe80::5ee5:cff:fe9a:80d9","ff02::1:ff9a:80d9","ICMPv6","86","Multicast Listener Report"
"17","1.524501","fe80::5ee5:cff:fe9a:80d9","ff02::fb","MDNS","239","Standard query 0x0000 ANY MiDeskLamp1S-80D9._hap._tcp.local, ""QU"" question ANY MyHost.local, ""QU"" question SRV 0 0 80 MyHost.local A 192.168.101.10 AAAA fe80::5ee5:cff:fe9a:80d9"
"18","1.527680","fe80::5ee5:cff:fe9a:80d9","ff02::fb","ICMPv6","86","Multicast Listener Report"
