"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","0.0.0.0","255.255.255.255","DHCP","350","DHCP Discover - Transaction ID 0x17d0aaea"
"2","0.027268","0.0.0.0","255.255.255.255","DHCP","350","DHCP Request  - Transaction ID 0x17d0aaea"
"3","0.116689","BeijingX_9a:80:d9","Broadcast","ARP","60","Who has 192.168.101.15? (ARP Probe)"
"4","0.501966","BeijingX_9a:80:d9","Broadcast","ARP","60","Who has 192.168.101.15? (ARP Probe)"
"5","0.604386","BeijingX_9a:80:d9","Broadcast","ARP","60","Who has 192.168.101.15? (ARP Probe)"
"6","0.604516","::","ff02::1:ff9a:80d9","ICMPv6","86","Multicast Listener Report"
"7","0.604736","::","ff02::1:ff9a:80d9","ICMPv6","78","Neighbor Solicitation for fe80::5ee5:cff:fe9a:80d9"
"8","0.604799","::","ff02::2","ICMPv6","62","Router Solicitation"
"9","1.038328","BeijingX_9a:80:d9","Broadcast","ARP","60","ARP Announcement for 192.168.101.15"
"10","1.038643","::","ff02::1:ff9a:80d9","ICMPv6","86","Multicast Listener Report"
"11","1.075605","192.168.101.15","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"12","1.124552","192.168.101.15","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"13","1.249479","192.168.101.15","224.0.0.251","MDNS","179","Standard query 0x0000 ANY MiDeskLamp1S-80D9._hap._tcp.local, ""QU"" question ANY MyHost.local, ""QU"" question SRV 0 0 80 MyHost.local A 192.168.101.15"
"14","1.552418","192.168.101.15","224.0.0.251","MDNS","167","Standard query 0x0000 ANY MiDeskLamp1S-80D9._hap._tcp.local, ""QM"" question ANY MyHost.local, ""QM"" question SRV 0 0 80 MyHost.local A 192.168.101.15"
"15","1.628660","BeijingX_9a:80:d9","Broadcast","ARP","60","ARP Announcement for 192.168.101.15"
"16","1.628736","fe80::5ee5:cff:fe9a:80d9","ff02::fb","ICMPv6","86","Multicast Listener Report"
"17","1.751728","192.168.101.15","224.0.0.251","MDNS","219","Standard query 0x0000 ANY MiDeskLamp1S-80D9._hap._tcp.local, ""QU"" question ANY MyHost.local, ""QU"" question SRV 0 0 80 MyHost.local A 192.168.101.15 AAAA fe80::5ee5:cff:fe9a:80d9"
"18","1.840313","fe80::5ee5:cff:fe9a:80d9","ff02::fb","ICMPv6","86","Multicast Listener Report"
"19","1.843563","fe80::5ee5:cff:fe9a:80d9","ff02::1:ff9a:80d9","ICMPv6","86","Multicast Listener Report"
"20","1.848423","fe80::5ee5:cff:fe9a:80d9","ff02::fb","MDNS","215","Standard query 0x0000 ANY MiDeskLamp1S-80D9._hap._tcp.local, ""QU"" question ANY MyHost.local, ""QU"" question SRV 0 0 80 MyHost.local A 192.168.101.15 AAAA fe80::5ee5:cff:fe9a:80d9"
"21","2.064584","192.168.101.15","224.0.0.251","MDNS","195","Standard query 0x0000 ANY MiDeskLamp1S-80D9._hap._tcp.local, ""QM"" question ANY MyHost.local, ""QM"" question SRV 0 0 80 MyHost.local A 192.168.101.15 AAAA fe80::5ee5:cff:fe9a:80d9"
"22","2.148273","fe80::5ee5:cff:fe9a:80d9","ff02::fb","MDNS","215","Standard query 0x0000 ANY MiDeskLamp1S-80D9._hap._tcp.local, ""QM"" question ANY MyHost.local, ""QM"" question SRV 0 0 80 MyHost.local A 192.168.101.15 AAAA fe80::5ee5:cff:fe9a:80d9"
"23","2.354401","192.168.101.15","224.0.0.251","MDNS","195","Standard query 0x0000 ANY MiDeskLamp1S-80D9._hap._tcp.local, ""QM"" question ANY MyHost.local, ""QM"" question SRV 0 0 80 MyHost.local A 192.168.101.15 AAAA fe80::5ee5:cff:fe9a:80d9"
"24","2.448428","fe80::5ee5:cff:fe9a:80d9","ff02::fb","MDNS","215","Standard query 0x0000 ANY MiDeskLamp1S-80D9._hap._tcp.local, ""QM"" question ANY MyHost.local, ""QM"" question SRV 0 0 80 MyHost.local A 192.168.101.15 AAAA fe80::5ee5:cff:fe9a:80d9"
"25","2.600873","BeijingX_9a:80:d9","Broadcast","ARP","60","ARP Announcement for 192.168.101.15"
"26","2.652627","192.168.101.15","224.0.0.251","MDNS","355","Standard query response 0x0000 PTR _hap._tcp.local PTR MiDeskLamp1S-80D9._hap._tcp.local SRV, cache flush 0 0 80 MyHost.local TXT, cache flush A, cache flush 192.168.101.15 AAAA, cache flush fe80::5ee5:cff:fe9a:80d9"
"27","2.754235","fe80::5ee5:cff:fe9a:80d9","ff02::fb","MDNS","375","Standard query response 0x0000 PTR _hap._tcp.local PTR MiDeskLamp1S-80D9._hap._tcp.local SRV, cache flush 0 0 80 MyHost.local TXT, cache flush A, cache flush 192.168.101.15 AAAA, cache flush fe80::5ee5:cff:fe9a:80d9"
"28","3.601163","BeijingX_9a:80:d9","Broadcast","ARP","60","ARP Announcement for 192.168.101.15"
"29","3.792509","192.168.101.15","224.0.0.251","MDNS","355","Standard query response 0x0000 PTR _hap._tcp.local PTR MiDeskLamp1S-80D9._hap._tcp.local SRV, cache flush 0 0 80 MyHost.local TXT, cache flush A, cache flush 192.168.101.15 AAAA, cache flush fe80::5ee5:cff:fe9a:80d9"
"30","3.880981","fe80::5ee5:cff:fe9a:80d9","ff02::fb","MDNS","375","Standard query response 0x0000 PTR _hap._tcp.local PTR MiDeskLamp1S-80D9._hap._tcp.local SRV, cache flush 0 0 80 MyHost.local TXT, cache flush A, cache flush 192.168.101.15 AAAA, cache flush fe80::5ee5:cff:fe9a:80d9"
"31","4.615932","fe80::5ee5:cff:fe9a:80d9","ff02::2","ICMPv6","70","Router Solicitation from 5c:e5:0c:9a:80:d9"
"32","4.985134","192.168.101.15","224.0.0.251","MDNS","355","Standard query response 0x0000 PTR _hap._tcp.local PTR MiDeskLamp1S-80D9._hap._tcp.local SRV, cache flush 0 0 80 MyHost.local TXT, cache flush A, cache flush 192.168.101.15 AAAA, cache flush fe80::5ee5:cff:fe9a:80d9"
"33","4.996606","fe80::5ee5:cff:fe9a:80d9","ff02::fb","MDNS","375","Standard query response 0x0000 PTR _hap._tcp.local PTR MiDeskLamp1S-80D9._hap._tcp.local SRV, cache flush 0 0 80 MyHost.local TXT, cache flush A, cache flush 192.168.101.15 AAAA, cache flush fe80::5ee5:cff:fe9a:80d9"
"34","7.274270","BeijingX_9a:80:d9","Broadcast","ARP","60","Who has 192.168.101.4? Tell 192.168.101.15"
"35","8.631322","fe80::5ee5:cff:fe9a:80d9","ff02::2","ICMPv6","70","Router Solicitation from 5c:e5:0c:9a:80:d9"
